SummaryNr,Degree,Nature,Occupation,FallDist,Cause,FatCause
201171709,3,1,5,2,11,7
200741106,4,6,12,3,2,2
201163813,3,7,12,2,3,4
201041084,1,7,12,2,2,2
200754174,4,1,2,3,2,7
201181054,3,3,15,1,2,7
201155991,3,6,5,3,2,4
120166624,3,3,2,1,2,2
120166608,3,6,2,2,2,7
300789575,3,1,1,2,5,7
200525038,4,3,1,1,11,4
201632684,3,1,15,2,11,7
201405875,1,1,15,2,2,2
202329041,3,1,6,3,3,7
305284713,4,6,2,3,10,7
201155959,3,1,5,3,1,7
360315378,4,6,12,3,2,2
200570463,3,1,5,3,3,7
200570463,1,1,5,3,3,7
200570463,3,1,5,3,3,7
201484680,3,7,5,1,6,7
200270981,4,6,12,2,6,7
201095403,3,1,1,2,3,7
201144110,3,1,2,1,1,7
201983814,3,1,12,2,2,2
200771681,3,1,2,2,2,7
201114113,3,1,2,1,2,7
014269195,3,1,2,2,2,7
201983954,4,1,5,3,2,2
200512861,4,6,12,3,3,7
170870711,3,1,5,1,11,7
201771607,3,3,12,2,2,2
201351608,4,1,12,3,5,7
201095395,3,1,2,1,2,7
200552362,4,6,12,3,6,7
201041043,4,1,1,3,5,7
201095361,3,1,6,2,3,2
201163581,3,1,5,1,3,7
200920692,4,1,2,3,2,7
201171915,3,1,1,2,3,4
200611333,3,1,12,2,1,7
200821510,4,6,12,2,2,2
202013702,4,3,12,2,2,2
200602019,4,7,12,3,11,7
200602019,3,6,12,3,11,7
202023255,4,3,3,3,6,4
202327680,4,6,12,3,2,7
200552404,4,1,12,3,8,4
200673663,4,6,5,1,11,7
201795440,4,3,12,2,2,2
202329751,3,1,1,2,2,7
200352227,4,6,12,3,2,2
201405784,4,1,15,3,2,2
202250825,3,1,5,1,2,2
201163409,3,1,2,2,3,7
201040920,3,1,12,2,5,7
202013694,3,1,2,2,2,2
201095478,1,3,5,1,2,2
201281326,4,6,12,1,2,7
171062086,3,1,5,2,2,2
171062037,3,7,5,2,2,2
170390926,3,1,6,3,5,4
170390926,3,1,6,3,5,4
170390926,3,1,6,3,5,4
201064912,3,7,5,1,3,7
202337747,3,1,14,2,11,7
202337747,3,1,14,2,11,7
201201670,3,1,5,1,11,7
200711653,4,3,15,3,5,7
200051456,4,3,12,1,11,2
200920577,4,1,6,2,2,4
200000917,4,6,12,3,3,2
202339453,1,7,15,1,2,4
201095379,1,3,5,1,3,7
200782274,4,6,12,2,2,7
201281250,4,6,12,3,2,7
120166657,3,3,1,1,1,7
305023491,4,3,12,2,2,2
201620895,3,1,12,2,2,7
201056322,3,1,5,3,3,4
201083136,4,6,2,3,4,7
300787934,4,6,5,3,2,2
171010465,3,1,5,2,3,7
200642213,4,3,1,3,5,7
201982865,3,7,12,1,1,7
201180916,3,1,5,1,11,7
202329330,3,1,2,1,2,4
200673697,4,6,15,1,2,2
200840734,4,3,2,1,2,4
201155751,3,1,15,2,2,2
200900991,4,3,12,1,5,2
200371938,4,6,2,2,11,7
300856341,1,7,2,2,2,7
300856341,3,1,2,2,2,7
201361706,4,6,15,2,2,7
200673564,4,7,1,1,10,4
201064797,3,1,1,2,5,7
300857216,3,1,4,1,2,7
200150530,4,1,12,3,2,7
126221951,3,1,5,1,3,7
202313177,3,6,5,1,11,4
201632403,3,1,15,2,2,7
200210979,4,7,12,2,6,7
200969350,3,1,1,3,5,7
202317400,3,1,12,2,4,7
170871784,3,1,1,1,10,7
202013678,4,1,15,2,12,7
201163326,3,1,5,2,3,7
170865166,4,1,2,1,3,7
201795176,3,7,5,1,2,2
201571114,4,7,15,1,2,7
201155686,3,6,5,2,2,2
201680733,4,6,1,3,4,2
171061682,4,6,1,2,5,7
201181286,3,7,1,2,5,7
201856119,4,7,12,3,11,7
202085981,4,6,12,2,3,2
201083227,4,3,1,3,5,2
170832182,3,1,2,1,4,4
301274106,3,1,2,1,3,4
202329314,3,3,2,1,11,7
200673515,4,7,2,1,2,2
201690278,3,1,1,1,10,7
201521390,3,1,12,2,2,2
201632593,3,1,15,2,2,7
200782308,4,7,12,2,11,7
171061559,3,3,2,2,2,7
201405636,4,1,15,2,3,7
201502432,3,1,2,3,2,7
202074779,4,6,1,3,2,2
202220224,4,6,12,3,2,2
202329603,3,1,2,3,2,2
014269203,4,6,5,3,2,2
303808364,3,1,1,1,3,2
170840524,3,1,5,1,3,4
200524429,4,7,1,3,5,7
202317434,4,6,12,3,8,7
200551976,4,3,12,3,2,7
200201515,4,6,12,1,1,7
202086013,4,6,12,3,3,4
201180882,3,7,2,2,2,7
200371839,4,6,6,3,2,7
201361615,4,6,12,2,5,7
200771285,3,1,12,2,1,7
201484425,3,1,5,2,2,2
170840326,4,6,5,2,2,2
200371847,4,1,1,3,2,2
202338828,3,1,2,2,2,7
201102373,3,1,6,1,3,7
202329322,3,6,15,2,4,4
200811008,4,6,12,1,11,4
201171618,3,1,5,1,2,7
201261088,4,6,12,3,2,2
171010283,3,1,2,2,2,2
201855319,3,1,12,3,10,7
201201605,4,6,5,3,2,4
201330453,4,6,6,3,2,2
201163078,3,6,12,3,1,7
201094943,3,1,4,1,3,7
000952077,4,1,12,3,12,7
170870570,3,1,2,1,3,2
171010226,3,1,5,1,3,7
201405578,4,1,15,2,4,7
201761400,4,6,12,3,2,7
170871073,4,1,5,1,3,7
170871156,3,1,5,2,2,2
202317228,1,7,12,1,2,7
201064458,3,1,3,2,8,7
200071223,4,3,12,2,1,7
201033974,3,1,5,1,2,2
201094919,1,1,5,2,8,7
201405586,4,1,15,2,10,7
171010200,3,1,1,3,2,2
200031243,3,1,12,2,3,7
200270858,4,3,12,3,4,7
200120822,4,1,12,3,2,4
170870091,3,1,1,2,1,2
201342003,3,1,5,2,2,2
170871412,3,1,1,2,3,7
201162872,1,7,15,2,5,7
201155173,3,1,15,1,1,7
202317236,4,1,15,1,12,7
201102183,3,3,1,1,3,4
170871131,3,1,5,1,11,7
202329306,3,1,5,2,3,7
303934350,4,1,12,3,2,2
201771524,3,1,2,1,2,2
000656363,1,7,1,2,3,4
200011369,3,1,5,2,2,2
200201465,4,6,12,3,8,7
200771152,3,6,12,1,2,4
200851756,4,7,1,2,3,7
201405610,3,1,15,3,2,7
170871032,3,1,5,2,11,4
201116282,3,1,2,2,2,7
202337820,1,7,15,1,2,7
360238927,4,3,5,2,2,2
200673325,4,1,12,3,2,2
200371623,4,6,5,2,3,7
171061195,1,1,5,1,2,2
201771557,4,1,5,2,2,2
201342011,4,3,12,3,11,7
201033750,3,1,5,1,8,7
200821288,3,1,12,2,1,4
200512556,4,3,15,2,1,7
201055449,4,1,15,2,2,2
170840151,3,1,4,1,13,7
171061146,3,1,2,1,6,7
200081354,4,1,12,1,1,7
200051266,1,1,12,1,2,7
202329223,3,3,15,2,6,7
200540656,4,1,6,2,11,7
123276883,4,6,12,2,4,7
201055795,3,5,12,2,3,4
171262041,4,1,12,2,2,7
201094802,1,1,15,2,5,7
201094810,1,1,2,2,1,7
200371607,1,7,5,1,2,2
201405263,3,7,15,1,3,7
201064276,3,7,12,1,2,7
201952975,3,7,15,2,3,7
171061112,3,1,10,2,11,7
201982782,3,6,12,3,2,7
201405297,3,1,15,3,4,4
201405297,1,1,15,3,4,4
201405297,1,1,15,3,4,4
201771342,4,3,12,2,2,2
201102068,3,1,1,2,5,7
201690252,3,1,1,2,2,2
200201564,4,3,5,2,1,7
202317012,4,1,1,2,11,7
200551836,4,1,12,2,6,2
201631942,3,1,5,3,2,2
201405628,4,1,15,3,2,2
000656298,1,7,5,1,1,7
200201440,3,3,12,2,1,4
201405222,3,1,15,2,2,2
170869929,4,1,5,1,4,2
201631892,3,1,1,1,13,7
201065216,3,1,1,2,11,4
200051217,3,1,12,3,2,2
000898775,4,3,2,1,1,7
202526893,4,3,12,3,2,7
201063971,3,1,2,1,2,7
200711455,4,3,5,2,12,7
201271228,4,1,12,1,2,7
201856077,4,6,1,3,10,4
127031649,4,1,15,3,7,7
201180742,3,7,5,2,10,2
201180726,3,1,1,1,3,7
201612157,3,1,5,2,11,7
200900975,4,3,12,2,2,7
201094729,4,6,15,3,5,4
170841522,3,1,2,1,13,7
170794408,3,1,12,2,2,2
201055381,4,6,5,3,6,2
202013595,4,3,12,1,1,4
171061013,3,7,2,2,2,7
200371599,4,6,5,3,6,7
202074688,4,6,5,3,3,7
201162716,3,1,1,1,3,7
170865208,3,1,5,1,11,7
170205322,3,1,1,2,3,7
201102092,4,6,6,2,6,4
201162534,4,6,15,2,8,7
201761319,4,3,12,2,3,7
200621456,4,1,12,1,11,4
120280409,3,1,2,1,3,7
201351392,4,1,12,2,3,2
201094737,3,1,2,2,13,2
100101732,4,6,12,3,6,7
120280417,3,1,1,3,13,7
201521184,3,1,2,3,2,7
200711406,4,6,12,1,3,7
201405206,3,7,15,3,7,2
202064135,4,1,12,3,2,2
200967644,3,3,1,1,10,7
200752285,4,6,1,3,8,4
200201366,3,7,12,3,2,2
201162658,3,1,1,2,4,7
201171287,3,1,5,1,3,4
200523769,4,1,15,1,2,7
201952926,1,1,15,2,11,2
170895809,3,1,5,1,6,7
201631819,3,1,1,2,11,4
201180783,3,5,6,3,1,7
201405024,3,1,15,3,2,7
202311445,4,6,15,1,2,7
202074662,4,6,15,3,3,7
170866412,3,7,2,1,2,2
201330404,3,3,5,2,11,7
200673333,3,1,12,2,2,2
200770923,3,3,12,3,2,7
201142155,3,1,15,2,1,7
171060866,3,6,14,2,4,7
201631546,3,1,1,2,2,2
202126256,4,3,12,2,1,2
201771300,4,3,12,3,3,2
202013553,3,1,12,3,10,4
201484037,4,1,5,2,3,7
201404969,4,1,15,2,7,7
201154879,3,6,5,1,2,2
201982519,3,3,12,2,2,2
201982519,3,3,12,2,2,2
202312971,3,1,2,2,2,7
200967610,3,3,1,2,2,2
200621399,4,6,5,3,3,2
201154846,4,6,12,2,2,2
170630008,3,1,15,2,8,2
171060783,3,1,2,3,2,2
200261451,4,6,2,3,3,2
201793809,3,1,5,2,2,2
201794328,3,7,15,3,2,2
201361433,4,7,12,2,2,2
171011752,3,1,2,2,8,2
200621423,4,1,12,3,10,7
201404894,3,1,15,3,2,2
170865075,3,1,12,2,4,7
014242507,4,3,12,3,8,2
201570827,3,5,12,2,4,7
201952876,1,3,12,1,11,7
201502333,3,1,5,1,2,2
201054988,3,1,2,1,3,4
201982444,4,6,12,2,11,7
171011653,3,1,12,1,2,2
201700986,3,1,12,1,10,7
201154762,3,4,2,1,3,7
202329793,3,1,6,3,2,7
201123015,4,6,4,3,3,7
201405107,3,1,15,2,3,7
201982485,3,6,12,2,2,2
200451037,4,3,15,3,8,7
202311353,4,3,1,3,3,2
171060684,3,1,1,2,11,7
201380383,4,1,2,2,1,4
201404936,4,6,15,2,2,2
000656215,3,1,2,2,2,7
201033677,3,1,2,1,2,7
202074738,4,3,5,2,2,2
201771243,4,6,6,1,5,7
303932081,4,1,12,3,3,7
201761582,4,1,5,1,3,2
201404787,3,1,15,3,2,7
201404787,3,1,15,2,4,7
201404886,4,6,15,3,4,7
200022390,4,6,5,3,2,2
201113172,3,6,2,1,11,2
202328696,3,1,1,2,5,2
202003943,4,7,5,3,2,7
303383830,4,6,15,3,2,7
200461101,3,1,5,2,2,2
200711281,4,3,5,2,2,2
201404738,1,7,15,2,3,7
200451045,4,1,12,2,3,7
170205249,3,1,5,3,11,7
200120772,3,6,2,3,2,2
201502051,3,7,2,2,2,7
200201291,4,6,12,3,2,2
201404845,3,1,15,3,2,4
201631314,3,1,5,1,11,7
201521085,4,6,12,3,2,2
201094554,3,6,5,1,2,4
201771227,3,1,12,3,3,2
200641751,4,3,12,3,5,7
200630614,4,6,12,2,8,7
201404688,3,1,15,2,5,7
201404688,3,1,15,2,5,7
201361409,4,3,12,3,3,7
202311304,4,1,12,2,12,7
202311411,4,1,12,3,11,4
170007652,3,1,12,2,2,7
201281078,4,3,12,2,3,2
201054665,3,1,5,2,2,2
170865042,3,1,12,1,4,7
201361425,4,1,12,2,2,7
201171063,3,1,2,1,2,7
171060452,3,1,1,2,5,7
200051126,3,1,12,3,11,4
170831648,4,1,5,2,11,2
171011497,3,1,6,2,1,4
201180593,3,3,1,2,3,7
200830313,4,6,6,3,2,2
200851673,4,6,12,3,2,2
170626519,3,1,5,2,2,2
201162211,4,6,5,2,3,7
200770824,4,3,12,3,5,2
200022549,4,6,12,1,11,7
171011539,3,1,2,2,3,7
201404571,4,1,15,3,2,2
201171006,3,1,3,2,3,7
200969897,3,3,15,2,2,7
201281086,4,6,12,3,3,7
200752012,4,6,1,3,2,2
200330744,3,1,15,1,2,7
200551661,4,1,12,3,5,2
201094513,3,1,12,2,4,7
201404548,3,1,15,1,3,4
200330736,4,6,12,2,2,4
201700895,3,1,12,2,3,7
201700895,3,1,12,2,3,7
170831630,4,7,15,2,3,7
170831630,3,1,15,2,3,7
200621225,4,1,12,3,6,2
200673069,4,6,12,3,2,2
171011364,3,1,12,1,2,7
119948016,3,6,2,1,3,7
201982402,3,6,12,2,2,2
200711216,4,6,12,3,5,4
201094471,3,3,2,1,2,7
202311379,4,6,12,1,4,7
170626477,3,1,5,1,11,4
201281094,4,7,12,1,1,4
201112836,3,1,2,2,2,2
201404852,3,1,15,2,4,4
202311270,4,6,15,1,12,7
201112844,3,1,1,1,10,4
171060213,3,7,1,1,11,7
201351251,4,3,12,3,5,7
200810851,4,1,5,2,2,7
200011252,4,3,12,3,2,2
170761449,4,3,1,2,5,2
200201150,4,1,12,3,2,2
200351542,4,1,2,1,3,7
200371243,4,6,2,1,1,4
200880482,4,6,5,2,2,2
170707509,1,3,12,1,3,7
200851632,4,6,12,3,3,7
171060023,3,1,3,2,3,4
201404506,3,1,15,2,2,2
200810828,4,1,12,3,11,4
200810828,3,1,12,3,11,4
200690311,3,1,12,2,2,2
200967198,4,6,1,3,2,2
200966943,1,7,1,2,3,7
201700853,3,1,12,2,2,2
201094315,1,6,2,3,2,2
201094364,3,1,5,3,2,2
201320256,4,3,12,2,2,2
202311262,4,1,14,2,11,7
200031078,4,3,12,2,2,7
170841803,3,1,1,2,10,2
200270759,4,6,5,1,2,2
201502218,3,7,6,3,4,7
171011455,3,1,5,2,3,7
201054707,3,7,1,2,10,7
302897699,3,6,12,2,2,2
200022093,1,7,12,2,2,7
119947943,3,1,5,1,12,7
201982238,3,1,12,2,2,2
000656165,1,7,15,3,2,2
200371201,4,1,6,3,7,4
201201183,3,7,12,2,5,7
200011229,4,6,12,1,2,7
200022119,3,1,12,3,3,7
202311155,4,3,5,3,2,7
202311155,3,1,5,3,2,7
200880474,4,1,5,2,2,2
171011281,3,1,2,1,2,2
170626576,4,1,5,2,2,2
200371144,1,7,5,3,2,2
200610772,3,1,12,2,3,7
200201127,4,3,12,3,1,7
200810778,4,6,5,3,2,2
000656140,3,1,1,2,3,7
200371185,4,3,2,1,2,7
200750941,4,6,15,3,2,4
201341146,4,1,5,2,2,2
200026649,3,1,5,3,11,2
200601599,4,6,12,1,11,7
201404605,3,6,15,3,4,7
202250700,3,1,12,2,2,7
201054574,3,1,15,1,3,7
200968675,4,1,15,2,6,2
200610749,3,1,12,2,7,7
200672764,4,1,12,1,3,7
171011398,3,1,12,2,3,7
201761152,4,3,5,3,2,2
200080638,3,1,12,3,2,2
171059835,3,1,1,1,5,7
200031052,4,6,12,1,11,7
200750917,3,1,12,3,3,7
170007454,3,1,12,2,3,7
171059785,3,1,2,3,11,7
014222640,4,3,12,3,1,7
200672780,3,7,12,3,2,2
170009351,3,1,12,2,13,4
171011133,3,1,1,3,5,7
200750933,4,6,12,3,2,2
201094265,3,1,5,1,1,4
201063781,3,1,15,2,2,7
201771201,3,7,12,2,7,4
171059926,3,1,5,1,2,7
171011083,3,1,2,2,2,2
014222665,4,3,12,3,2,2
201570702,4,1,12,3,5,7
201853439,4,6,1,3,3,4
200800365,3,3,12,2,2,7
200051035,3,1,12,1,3,7
200965358,1,7,15,1,3,7
200965358,3,7,15,1,3,7
201112745,3,1,1,1,1,4
200031060,4,6,12,3,2,7
201483872,3,1,5,2,3,7
201982105,3,1,12,2,6,7
201952850,3,1,12,2,1,7
201054475,3,1,5,2,2,2
200880458,4,3,12,2,3,7
202311213,4,1,12,2,2,4
200051068,3,6,12,3,2,7
170007165,1,7,12,2,2,7
200781375,4,6,5,2,2,2
200650398,4,3,5,1,2,7
200965333,3,1,2,2,2,7
200851590,4,1,12,3,2,4
201162021,3,7,3,2,8,7
200001030,4,1,12,3,2,7
200968451,1,7,1,2,1,7
170851992,3,1,2,2,2,7
201404225,4,1,15,2,2,2
200920346,4,3,2,1,1,4
200351450,4,6,12,2,11,7
200840551,4,3,15,3,11,7
201094125,4,3,1,3,5,7
201404134,4,1,15,2,12,2
200460814,4,7,12,3,5,7
170626469,3,1,2,1,3,7
170869416,3,1,1,2,1,7
201161833,4,3,3,3,8,7
200051027,4,6,12,3,2,2
170895783,3,7,5,2,11,7
200781409,4,6,12,2,2,7
201161882,3,7,1,1,3,7
200641397,4,3,12,2,4,7
014411318,4,7,12,1,11,7
200080604,3,3,12,2,2,7
120308275,3,1,15,2,2,2
200270718,4,6,1,2,4,7
201854833,4,6,12,2,11,7
200351591,4,3,12,2,4,7
125490698,4,6,5,3,2,2
200920312,4,1,6,1,3,7
201063294,3,1,2,2,2,7
200781284,4,7,12,3,12,4
200781318,4,7,12,1,2,7
170019335,4,7,12,3,2,2
200965309,3,1,2,2,2,4
201180346,3,1,2,1,2,2
200781326,4,6,12,3,3,7
201404381,1,7,15,3,3,7
200601573,3,3,12,2,2,2
201094166,3,1,2,2,2,7
200261147,4,1,15,2,2,7
170869382,3,1,1,2,3,2
202013272,4,1,15,1,1,4
200781342,4,1,12,1,2,4
201112687,4,6,14,3,2,7
200050961,3,7,12,2,4,7
202023172,4,7,1,1,2,7
200351401,4,1,2,2,3,4
201404076,3,1,15,3,2,2
201162062,3,6,1,2,5,7
201404100,3,1,15,3,2,2
201141629,4,1,15,2,4,7
201260734,4,1,12,1,1,7
171059439,3,7,1,2,5,7
201981982,3,1,1,2,4,7
170851919,3,1,2,3,2,7
200601052,4,6,1,3,3,7
200781235,4,1,12,3,8,7
201404209,1,7,15,2,4,2
170851927,3,1,2,1,1,7
201952306,1,7,15,1,1,7
200966224,4,3,2,2,3,7
201094075,1,1,2,1,3,7
200540532,4,1,12,2,3,7
202311148,4,1,6,2,5,7
200965614,3,6,2,2,2,7
201280906,4,6,12,3,2,2
201700713,3,1,12,2,2,7
201153699,3,1,1,2,2,7
170205108,3,1,12,2,5,7
200672749,4,7,5,1,11,7
201340981,4,1,12,3,2,4
200965119,3,1,1,2,5,7
201153657,3,1,5,1,2,2
201404050,3,1,15,2,2,7
170621528,3,7,6,1,4,7
201404001,3,1,15,3,5,4
201630993,3,1,5,2,2,2
201094141,3,6,11,1,6,4
120280474,3,1,5,1,3,7
014242481,4,3,12,3,1,4
202003844,4,6,5,3,2,2
102030343,4,6,12,2,2,4
200521771,3,1,5,2,3,7
171059306,4,6,1,3,2,7
202311106,4,6,12,3,2,2
170621510,3,1,5,2,4,7
201053766,1,7,5,2,3,7
200781433,4,6,12,3,3,2
201063419,4,3,3,3,2,2
201351186,4,3,12,2,11,7
201361169,4,3,12,2,2,7
000837856,3,1,12,3,2,7
201112638,3,6,5,2,2,7
200963684,1,7,15,2,2,2
000656181,3,1,2,2,1,7
200920270,4,1,1,3,2,2
200851509,4,6,12,3,3,4
201404514,1,1,15,1,4,7
201404514,1,7,15,1,4,7
200011096,4,1,12,2,11,4
200600872,4,7,12,1,3,7
200600849,4,1,12,3,10,7
200021939,3,1,12,2,1,7
200021939,1,1,12,2,1,7
000656405,1,7,1,2,1,7
200965226,3,7,1,1,10,7
200050920,3,1,12,2,2,2
303422703,4,1,12,1,11,7
170866669,3,1,14,3,2,4
201260767,3,1,12,1,6,7
201403862,3,1,15,3,4,2
300058807,4,6,1,3,3,7
200000933,4,3,5,2,3,7
201053741,3,7,3,2,11,7
201403920,3,7,15,2,2,7
200672442,4,3,12,3,4,2
014221436,4,3,12,1,2,4
202312468,3,1,1,2,2,4
201093994,4,1,1,3,13,7
201750478,4,6,6,2,2,2
201771052,4,1,12,1,11,4
201161718,4,6,1,3,5,4
201153467,3,1,12,1,3,7
201483336,3,7,15,1,4,4
200070977,1,7,12,1,6,7
201792835,4,1,5,3,2,2
201483187,3,1,15,1,2,2
200380285,4,3,12,3,2,7
201403961,4,1,15,3,10,7
201981875,4,7,2,2,2,2
000656413,3,1,2,3,2,2
201093945,1,1,5,1,2,2
201063211,3,1,2,2,13,7
201630969,3,1,1,2,2,7
200610574,3,1,12,2,2,2
201270972,4,1,12,3,2,7
201520798,3,1,12,3,2,2
201403847,1,7,15,2,3,7
201700648,1,1,12,1,2,2
200021822,4,6,12,3,6,7
200963676,4,6,5,2,2,2
201483401,3,1,2,2,2,7
202312385,3,1,1,1,2,7
201981917,1,6,1,1,1,2
200920247,4,3,12,1,13,4
201063138,3,1,6,2,2,4
170843395,3,1,1,1,11,4
171059017,3,7,2,1,3,7
201981867,4,7,12,2,6,2
303537518,4,1,15,2,3,4
171058969,3,1,2,1,2,7
170869432,3,1,5,1,2,7
200450930,4,7,12,3,2,7
171059173,3,1,2,1,2,7
200966323,3,1,6,1,6,4
120277165,3,7,1,1,3,7
170831218,3,7,2,1,3,7
200966620,1,7,1,2,6,4
170831200,3,7,5,2,3,7
170831200,3,7,5,2,3,7
200210623,4,3,12,2,2,2
200021954,3,6,12,3,7,7
200021954,3,6,12,3,7,7
201093861,3,1,5,1,8,7
201501640,3,1,1,1,3,7
200965887,1,5,5,2,3,7
201320215,4,6,6,3,11,7
202013249,4,1,2,3,2,7
171058878,3,1,5,2,2,4
201180270,3,3,1,2,5,7
200021798,3,1,2,3,2,7
200551281,4,6,12,3,2,4
202013264,3,1,5,2,2,7
200740595,3,1,12,2,11,2
201981768,4,6,2,1,2,7
201770898,3,3,5,3,11,7
120277181,3,3,1,1,11,4
200010775,4,1,1,2,8,7
202126181,4,3,12,2,2,2
000951855,4,3,12,2,4,7
202311049,4,1,12,3,2,2
000656132,3,6,1,3,3,7
200965184,3,1,2,2,2,7
201062759,4,1,1,2,5,7
170869697,3,1,5,1,3,7
200050854,3,1,12,2,4,7
201093739,1,7,15,1,2,4
200170199,4,1,12,1,11,7
200672483,4,3,12,3,3,7
201082344,4,6,1,2,11,7
201153251,1,1,5,2,3,7
202013298,4,6,12,3,2,2
201921475,4,3,5,3,2,4
171058738,3,1,1,2,5,7
200900694,4,1,12,1,2,7
200201218,3,3,12,3,11,7
201403763,4,1,15,3,11,7
201630886,3,1,2,2,2,7
170869481,4,3,5,3,2,2
200420081,4,6,5,1,11,7
171058795,3,1,5,1,3,7
201180296,3,1,1,3,5,7
014225734,4,7,15,3,2,2
200672319,3,3,12,1,3,7
171058670,3,1,4,1,10,7
200600799,4,3,12,3,2,7
201403706,3,1,15,1,3,4
201770864,4,6,6,3,2,2
200851350,4,6,12,3,4,7
200963635,3,7,1,2,11,7
201483237,4,3,12,2,4,4
201611670,4,6,5,2,2,2
170019392,4,6,12,3,2,4
171058621,3,1,5,2,2,2
170843270,3,7,14,1,11,4
171058613,1,7,5,2,2,2
171058589,3,7,1,2,5,7
170869473,3,1,5,2,2,2
200021707,1,7,12,1,3,4
119947307,3,1,1,2,5,7
200711042,4,1,5,2,2,2
201483088,3,1,2,1,2,7
201403938,3,7,15,1,11,4
200201184,4,6,12,1,2,7
200650364,1,7,12,1,12,7
200672236,4,1,12,2,2,7
200781037,4,7,12,3,2,2
201403649,4,6,15,3,2,7
000898817,4,1,2,1,2,4
201560331,3,1,5,2,2,7
170205090,3,1,5,2,3,7
202023131,4,7,12,3,6,4
170243745,4,3,12,3,2,4
200880334,4,1,5,2,2,2
170101000,4,1,12,1,2,7
201032638,3,1,4,1,2,2
200781011,4,6,12,2,3,7
201520699,3,1,12,3,2,2
200851582,4,1,12,2,4,4
170831259,3,7,2,1,3,7
200963650,3,7,1,2,8,4
000897652,4,6,12,2,2,4
200780989,4,6,12,2,2,2
171058506,3,1,5,2,11,7
170625339,3,1,15,2,3,2
202289435,4,1,12,3,11,4
201403599,4,1,15,3,2,2
200100618,4,1,12,1,2,7
170866651,3,1,6,2,2,2
200030864,4,6,12,3,11,7
200021657,1,1,12,1,2,7
170869283,3,1,5,2,2,2
202003752,4,6,12,3,2,2
200070894,4,6,12,3,3,4
200070894,4,6,12,3,3,4
200070894,4,6,12,3,3,4
200781177,4,3,12,3,3,7
000656421,3,7,1,3,5,7
200770642,3,7,12,1,11,7
302488093,4,6,1,3,4,7
201403482,3,1,15,3,2,2
200030815,4,6,12,3,11,7
200000842,4,1,12,3,5,4
200963932,3,1,5,3,2,7
201361037,4,3,12,2,2,4
201982279,3,1,12,2,2,7
200830214,4,1,12,3,2,2
200781136,4,3,12,3,2,7
201361029,4,6,12,3,2,2
201570538,4,3,12,2,2,2
200230696,3,1,12,3,2,2
201403474,1,7,15,1,2,7
170621544,3,1,5,1,3,2
201093580,3,1,5,1,2,4
201981610,4,3,2,2,2,7
201040672,4,6,5,3,2,2
201403466,4,1,15,3,4,4
170831275,3,7,15,2,2,2
201350857,4,6,6,3,1,7
200963486,3,1,12,2,11,7
200672350,4,3,2,3,4,7
200900645,4,3,12,2,2,2
201430311,4,6,1,1,3,7
200780997,4,6,12,3,2,2
200840445,4,3,15,1,3,7
201501533,3,1,1,3,3,7
201152865,3,1,5,1,2,2
200770592,3,1,12,1,1,7
200030807,4,3,12,3,3,4
201403581,4,1,15,1,2,4
201483146,3,1,2,2,2,2
200030799,4,6,12,3,2,7
202250627,3,1,12,3,2,2
200620664,4,6,1,3,4,7
201403391,3,1,15,2,6,7
200010635,4,6,12,1,2,7
171058290,3,1,5,1,2,2
171058217,1,1,6,1,11,7
112895081,4,6,12,3,11,7
170896757,3,1,1,2,3,4
200600831,4,6,12,2,5,7
200551257,4,6,1,1,8,7
171058191,3,1,2,1,2,7
200550952,4,6,12,3,3,7
170866214,3,8,5,2,3,7
170866867,3,1,1,1,1,7
200672087,4,1,12,3,10,7
200820462,3,1,12,2,3,7
201101359,3,1,2,1,2,7
200690220,4,6,12,3,2,2
200630465,4,1,12,3,6,7
171058126,3,1,1,2,3,2
120126412,3,1,1,1,5,7
302478128,3,6,6,1,3,7
170079552,4,6,12,2,3,7
170896716,3,1,1,1,12,7
200963171,3,7,15,1,3,4
201260577,4,7,12,2,2,7
171058100,3,3,1,2,3,7
170869192,3,1,5,2,2,7
202312013,3,7,5,1,3,4
201152816,3,1,5,1,3,4
170869184,3,1,5,2,2,2
200780898,4,6,12,2,2,7
171058050,3,1,1,1,4,7
201403292,3,1,15,3,2,2
000898700,4,1,2,3,2,2
201180197,3,1,1,2,5,4
200641249,4,6,12,2,5,7
000642991,3,1,12,2,2,4
200770493,4,3,6,3,5,7
171058019,3,1,2,1,2,7
170869010,3,7,5,2,3,7
200770501,3,6,12,2,5,7
200351146,4,3,2,1,2,7
201330339,4,1,5,1,2,2
200450799,4,6,12,3,2,2
200750396,4,1,1,2,5,7
200100550,3,1,12,3,2,7
200963205,4,6,6,3,11,4
000656090,3,1,6,3,3,7
200850899,4,1,2,3,2,7
170869226,3,1,5,2,2,2
200620599,4,6,5,2,2,2
200850915,4,6,15,3,2,7
201770815,4,3,12,2,5,7
171057961,4,3,1,2,3,2
171057946,3,3,1,2,5,7
000656116,3,1,6,2,2,7
200641108,4,3,12,3,3,4
201760865,4,3,12,3,2,2
200460590,3,1,1,2,5,4
200460590,1,7,1,2,5,4
200460590,3,1,1,2,5,4
201760881,4,1,5,2,11,7
171122989,4,6,12,2,2,2
200650307,3,1,5,2,2,2
200710853,4,6,1,2,2,7
202312096,3,1,5,1,12,7
201141157,3,1,2,2,2,2
